Time,,X1,Y1,Z1,X2,Y2,Z2
5.122,3.336,2.7446202,1.2590658,4.036399,2.7474372,1.2613856,4.0495258
5.123,3.337,2.7451079,1.2590561,4.033168,2.7478444,1.2615182,4.0462891
5.124,3.338,2.7455956,1.2590464,4.029937,2.7482516,1.2616508,4.0430524
5.125,3.339,2.7460833,1.2590367,4.026706,2.7486588,1.2617834,4.0398157
5.126,3.34,2.746571,1.259027,4.023475,2.749066,1.261916,4.036579
5.127,3.341,2.747251,1.2585953,4.0201645,2.7495542,1.2616457,4.033281
5.128,3.342,2.747931,1.2581636,4.016854,2.7500424,1.2613754,4.029983
5.129,3.343,2.748611,1.2577319,4.0135435,2.7505306,1.2611051,4.026685
5.13,3.344,2.749291,1.2573002,4.010233,2.7510188,1.2608348,4.023387
5.131,3.345,2.749971,1.2568685,4.0069225,2.751507,1.2605645,4.020089
5.132,3.346,2.750651,1.2564368,4.003612,2.7519952,1.2602942,4.016791
5.133,3.347,2.751331,1.2560051,4.0003015,2.7524834,1.2600239,4.013493
5.134,3.348,2.752011,1.2555734,3.996991,2.7529716,1.2597536,4.010195
5.135,3.349,2.752691,1.2551417,3.9936805,2.7534598,1.2594833,4.006897
5.136,3.35,2.753371,1.25471,3.99037,2.753948,1.259213,4.003599
5.137,3.351,2.7541419,1.2541158,3.987105,2.7546422,1.258717,4.0002453
5.138,3.352,2.7549128,1.2535216,3.98384,2.7553364,1.258221,3.9968916
5.139,3.353,2.7556837,1.2529274,3.980575,2.7560306,1.257725,3.9935379
5.14,3.354,2.7564546,1.2523332,3.97731,2.7567248,1.257229,3.9901842
5.141,3.355,2.7572255,1.251739,3.974045,2.757419,1.256733,3.9868305
5.142,3.356,2.7579964,1.2511448,3.97078,2.7581132,1.256237,3.9834768
5.143,3.357,2.7587673,1.2505506,3.967515,2.7588074,1.255741,3.9801231
5.144,3.358,2.7595382,1.2499564,3.96425,2.7595016,1.255245,3.9767694
5.145,3.359,2.7603091,1.2493622,3.960985,2.7601958,1.254749,3.9734157
5.146,3.36,2.76108,1.248768,3.95772,2.76089,1.254253,3.970062
5.147,3.361,2.7616944,1.2482194,3.9544817,2.7614313,1.253845,3.9667719
5.148,3.362,2.7623088,1.2476708,3.9512434,2.7619726,1.253437,3.9634818
5.149,3.363,2.7629232,1.2471222,3.9480051,2.7625139,1.253029,3.9601917
5.15,3.364,2.7635376,1.2465736,3.9447668,2.7630552,1.252621,3.9569016
5.151,3.365,2.764152,1.246025,3.9415285,2.7635965,1.252213,3.9536115
5.152,3.366,2.7647664,1.2454764,3.9382902,2.7641378,1.251805,3.9503214
5.153,3.367,2.7653808,1.2449278,3.9350519,2.7646791,1.251397,3.9470313
5.154,3.368,2.7659952,1.2443792,3.9318136,2.7652204,1.250989,3.9437412
5.155,3.369,2.7666096,1.2438306,3.9285753,2.7657617,1.250581,3.9404511
5.156,3.37,2.767224,1.243282,3.925337,2.766303,1.250173,3.937161
5.157,3.371,2.7675509,1.2430404,3.9221957,2.7665914,1.2500398,3.9339824
5.158,3.372,2.7678778,1.2427988,3.9190544,2.7668798,1.2499066,3.9308038
5.159,3.373,2.7682047,1.2425572,3.9159131,2.7671682,1.2497734,3.9276252
5.16,3.374,2.7685316,1.2423156,3.9127718,2.7674566,1.2496402,3.9244466
5.161,3.375,2.7688585,1.242074,3.9096305,2.767745,1.249507,3.921268
5.162,3.376,2.7691854,1.2418324,3.9064892,2.7680334,1.2493738,3.9180894
5.163,3.377,2.7695123,1.2415908,3.9033479,2.7683218,1.2492406,3.9149108
5.164,3.378,2.7698392,1.2413492,3.9002066,2.7686102,1.2491074,3.9117322
5.165,3.379,2.7701661,1.2411076,3.8970653,2.7688986,1.2489742,3.9085536
5.166,3.38,2.770493,1.240866,3.893924,2.769187,1.248841,3.905375
5.167,3.381,2.7705773,1.2410606,3.8908211,2.769373,1.2489321,3.9023393
5.168,3.382,2.7706616,1.2412552,3.8877182,2.769559,1.2490232,3.8993036
5.169,3.383,2.7707459,1.2414498,3.8846153,2.769745,1.2491143,3.8962679
5.17,3.384,2.7708302,1.2416444,3.8815124,2.769931,1.2492054,3.8932322
5.171,3.385,2.7709145,1.241839,3.8784095,2.770117,1.2492965,3.8901965
5.172,3.386,2.7709988,1.2420336,3.8753066,2.770303,1.2493876,3.8871608
5.173,3.387,2.7710831,1.2422282,3.8722037,2.770489,1.2494787,3.8841251
5.174,3.388,2.7711674,1.2424228,3.8691008,2.770675,1.2495698,3.8810894
5.175,3.389,2.7712517,1.2426174,3.8659979,2.770861,1.2496609,3.8780537
5.176,3.39,2.771336,1.242812,3.862895,2.771047,1.249752,3.875018
5.177,3.391,2.7713868,1.2433257,3.8598994,2.7712157,1.2501013,3.8721074
5.178,3.392,2.7714376,1.2438394,3.8569038,2.7713844,1.2504506,3.8691968
5.179,3.393,2.7714884,1.2443531,3.8539082,2.7715531,1.2507999,3.8662862
5.18,3.394,2.7715392,1.2448668,3.8509126,2.7717218,1.2511492,3.8633756
5.181,3.395,2.77159,1.2453805,3.847917,2.7718905,1.2514985,3.860465
5.182,3.396,2.7716408,1.2458942,3.8449214,2.7720592,1.2518478,3.8575544
5.183,3.397,2.7716916,1.2464079,3.8419258,2.7722279,1.2521971,3.8546438
5.184,3.398,2.7717424,1.2469216,3.8389302,2.7723966,1.2525464,3.8517332
5.185,3.399,2.7717932,1.2474353,3.8359346,2.7725653,1.2528957,3.8488226
5.186,3.4,2.771844,1.247949,3.832939,2.772734,1.253245,3.845912
5.187,3.401,2.7718471,1.2487924,3.8299796,2.7727882,1.2538819,3.8430015
5.188,3.402,2.7718502,1.2496358,3.8270202,2.7728424,1.2545188,3.840091
5.189,3.403,2.7718533,1.2504792,3.8240608,2.7728966,1.2551557,3.8371805
5.19,3.404,2.7718564,1.2513226,3.8211014,2.7729508,1.2557926,3.83427
5.191,3.405,2.7718595,1.252166,3.818142,2.773005,1.2564295,3.8313595
5.192,3.406,2.7718626,1.2530094,3.8151826,2.7730592,1.2570664,3.828449
5.193,3.407,2.7718657,1.2538528,3.8122232,2.7731134,1.2577033,3.8255385
5.194,3.408,2.7718688,1.2546962,3.8092638,2.7731676,1.2583402,3.822628
5.195,3.409,2.7718719,1.2555396,3.8063044,2.7732218,1.2589771,3.8197175
5.196,3.41,2.771875,1.256383,3.803345,2.773276,1.259614,3.816807
5.197,3.411,2.7716444,1.2573723,3.8002992,2.7731357,1.2602535,3.8137638
5.198,3.412,2.7714138,1.2583616,3.7972534,2.7729954,1.260893,3.8107206
5.199,3.413,2.7711832,1.2593509,3.7942076,2.7728551,1.2615325,3.8076774
5.2,3.414,2.7709526,1.2603402,3.7911618,2.7727148,1.262172,3.8046342
5.201,3.415,2.770722,1.2613295,3.788116,2.7725745,1.2628115,3.801591
5.202,3.416,2.7704914,1.2623188,3.7850702,2.7724342,1.263451,3.7985478
5.203,3.417,2.7702608,1.2633081,3.7820244,2.7722939,1.2640905,3.7955046
5.204,3.418,2.7700302,1.2642974,3.7789786,2.7721536,1.26473,3.7924614
5.205,3.419,2.7697996,1.2652867,3.7759328,2.7720133,1.2653695,3.7894182
5.206,3.42,2.769569,1.266276,3.772887,2.771873,1.266009,3.786375
5.207,3.421,2.7692456,1.2667191,3.7696732,2.7715978,1.2665298,3.7831357
5.208,3.422,2.7689222,1.2671622,3.7664594,2.7713226,1.2670506,3.7798964
5.209,3.423,2.7685988,1.2676053,3.7632456,2.7710474,1.2675714,3.7766571
5.21,3.424,2.7682754,1.2680484,3.7600318,2.7707722,1.2680922,3.7734178
5.211,3.425,2.767952,1.2684915,3.756818,2.770497,1.268613,3.7701785
5.212,3.426,2.7676286,1.2689346,3.7536042,2.7702218,1.2691338,3.7669392
5.213,3.427,2.7673052,1.2693777,3.7503904,2.7699466,1.2696546,3.7636999
5.214,3.428,2.7669818,1.2698208,3.7471766,2.7696714,1.2701754,3.7604606
5.215,3.429,2.7666584,1.2702639,3.7439628,2.7693962,1.2706962,3.7572213
5.216,3.43,2.766335,1.270707,3.740749,2.769121,1.271217,3.753982
5.217,3.431,2.7663705,1.2705928,3.7371124,2.769064,1.2712166,3.7504354
5.218,3.432,2.766406,1.2704786,3.7334758,2.769007,1.2712162,3.7468888
5.219,3.433,2.7664415,1.2703644,3.7298392,2.76895,1.2712158,3.7433422
5.22,3.434,2.766477,1.2702502,3.7262026,2.768893,1.2712154,3.7397956
5.221,3.435,2.7665125,1.270136,3.722566,2.768836,1.271215,3.736249
5.222,3.436,2.766548,1.2700218,3.7189294,2.768779,1.2712146,3.7327024
5.223,3.437,2.7665835,1.2699076,3.7152928,2.768722,1.2712142,3.7291558
5.224,3.438,2.766619,1.2697934,3.7116562,2.768665,1.2712138,3.7256092
5.225,3.439,2.7666545,1.2696792,3.7080196,2.768608,1.2712134,3.7220626
5.226,3.44,2.76669,1.269565,3.704383,2.768551,1.271213,3.718516
5.227,3.441,2.7670808,1.2693028,3.7007382,2.7685201,1.2711623,3.7148919
5.228,3.442,2.7674716,1.2690406,3.6970934,2.7684892,1.2711116,3.7112678
5.229,3.443,2.7678624,1.2687784,3.6934486,2.7684583,1.2710609,3.7076437
5.23,3.444,2.7682532,1.2685162,3.6898038,2.7684274,1.2710102,3.7040196
5.231,3.445,2.768644,1.268254,3.686159,2.7683965,1.2709595,3.7003955
5.232,3.446,2.7690348,1.2679918,3.6825142,2.7683656,1.2709088,3.6967714
5.233,3.447,2.7694256,1.2677296,3.6788694,2.7683347,1.2708581,3.6931473
5.234,3.448,2.7698164,1.2674674,3.6752246,2.7683038,1.2708074,3.6895232
5.235,3.449,2.7702072,1.2672052,3.6715798,2.7682729,1.2707567,3.6858991
5.236,3.45,2.770598,1.266943,3.667935,2.768242,1.270706,3.682275
5.237,3.451,2.7708616,1.2669153,3.6643872,2.768966,1.2707588,3.6785203
5.238,3.452,2.7711252,1.2668876,3.6608394,2.76969,1.2708116,3.6747656
5.239,3.453,2.7713888,1.2668599,3.6572916,2.770414,1.2708644,3.6710109
5.24,3.454,2.7716524,1.2668322,3.6537438,2.771138,1.2709172,3.6672562
5.241,3.455,2.771916,1.2668045,3.650196,2.771862,1.27097,3.6635015
5.242,3.456,2.7721796,1.2667768,3.6466482,2.772586,1.2710228,3.6597468
5.243,3.457,2.7724432,1.2667491,3.6431004,2.77331,1.2710756,3.6559921
5.244,3.458,2.7727068,1.2667214,3.6395526,2.774034,1.2711284,3.6522374
5.245,3.459,2.7729704,1.2666937,3.6360048,2.774758,1.2711812,3.6484827
5.246,3.46,2.773234,1.266666,3.632457,2.775482,1.271234,3.644728
5.247,3.461,2.7730217,1.2668788,3.6291094,2.7754359,1.2714048,3.6413636
5.248,3.462,2.7728094,1.2670916,3.6257618,2.7753898,1.2715756,3.6379992
5.249,3.463,2.7725971,1.2673044,3.6224142,2.7753437,1.2717464,3.6346348
5.25,3.464,2.7723848,1.2675172,3.6190666,2.7752976,1.2719172,3.6312704
5.251,3.465,2.7721725,1.26773,3.615719,2.7752515,1.272088,3.627906
5.252,3.466,2.7719602,1.2679428,3.6123714,2.7752054,1.2722588,3.6245416
5.253,3.467,2.7717479,1.2681556,3.6090238,2.7751593,1.2724296,3.6211772
5.254,3.468,2.7715356,1.2683684,3.6056762,2.7751132,1.2726004,3.6178128
5.255,3.469,2.7713233,1.2685812,3.6023286,2.7750671,1.2727712,3.6144484
5.256,3.47,2.771111,1.268794,3.598981,2.775021,1.272942,3.611084
5.257,3.471,2.7705447,1.2692462,3.5959117,2.7746714,1.2732606,3.6079832
5.258,3.472,2.7699784,1.2696984,3.5928424,2.7743218,1.2735792,3.6048824
5.259,3.473,2.7694121,1.2701506,3.5897731,2.7739722,1.2738978,3.6017816
5.26,3.474,2.7688458,1.2706028,3.5867038,2.7736226,1.2742164,3.5986808
5.261,3.475,2.7682795,1.271055,3.5836345,2.773273,1.274535,3.59558
5.262,3.476,2.7677132,1.2715072,3.5805652,2.7729234,1.2748536,3.5924792
5.263,3.477,2.7671469,1.2719594,3.5774959,2.7725738,1.2751722,3.5893784
5.264,3.478,2.7665806,1.2724116,3.5744266,2.7722242,1.2754908,3.5862776
5.265,3.479,2.7660143,1.2728638,3.5713573,2.7718746,1.2758094,3.5831768
5.266,3.48,2.765448,1.273316,3.568288,2.771525,1.276128,3.580076
5.267,3.481,2.7646532,1.2739083,3.5653295,2.7709194,1.276626,3.5770948
5.268,3.482,2.7638584,1.2745006,3.562371,2.7703138,1.277124,3.5741136
5.269,3.483,2.7630636,1.2750929,3.5594125,2.7697082,1.277622,3.5711324
5.27,3.484,2.7622688,1.2756852,3.556454,2.7691026,1.27812,3.5681512
5.271,3.485,2.761474,1.2762775,3.5534955,2.768497,1.278618,3.56517
5.272,3.486,2.7606792,1.2768698,3.550537,2.7678914,1.279116,3.5621888
5.273,3.487,2.7598844,1.2774621,3.5475785,2.7672858,1.279614,3.5592076
5.274,3.488,2.7590896,1.2780544,3.54462,2.7666802,1.280112,3.5562264
5.275,3.489,2.7582948,1.2786467,3.5416615,2.7660746,1.28061,3.5532452
5.276,3.49,2.7575,1.279239,3.538703,2.765469,1.281108,3.550264
5.277,3.491,2.7565632,1.2800311,3.5358908,2.7645819,1.2817971,3.5473505
5.278,3.492,2.7556264,1.2808232,3.5330786,2.7636948,1.2824862,3.544437
5.279,3.493,2.7546896,1.2816153,3.5302664,2.7628077,1.2831753,3.5415235
5.28,3.494,2.7537528,1.2824074,3.5274542,2.7619206,1.2838644,3.53861
5.281,3.495,2.752816,1.2831995,3.524642,2.7610335,1.2845535,3.5356965
5.282,3.496,2.7518792,1.2839916,3.5218298,2.7601464,1.2852426,3.532783
5.283,3.497,2.7509424,1.2847837,3.5190176,2.7592593,1.2859317,3.5298695
5.284,3.498,2.7500056,1.2855758,3.5162054,2.7583722,1.2866208,3.526956
5.285,3.499,2.7490688,1.2863679,3.5133932,2.7574851,1.2873099,3.5240425
5.286,3.5,2.748132,1.28716,3.510581,2.756598,1.287999,3.521129
5.287,3.501,2.747141,1.2880524,3.5077522,2.7556304,1.2887307,3.5182976
5.288,3.502,2.74615,1.2889448,3.5049234,2.7546628,1.2894624,3.5154662
5.289,3.503,2.745159,1.2898372,3.5020946,2.7536952,1.2901941,3.5126348
5.29,3.504,2.744168,1.2907296,3.4992658,2.7527276,1.2909258,3.5098034
5.291,3.505,2.743177,1.291622,3.496437,2.75176,1.2916575,3.506972
5.292,3.506,2.742186,1.2925144,3.4936082,2.7507924,1.2923892,3.5041406
5.293,3.507,2.741195,1.2934068,3.4907794,2.7498248,1.2931209,3.5013092
5.294,3.508,2.740204,1.2942992,3.4879506,2.7488572,1.2938526,3.4984778
5.295,3.509,2.739213,1.2951916,3.4851218,2.7478896,1.2945843,3.4956464
5.296,3.51,2.738222,1.296084,3.482293,2.746922,1.295316,3.492815
5.297,3.511,2.7372482,1.2967416,3.4794038,2.7459451,1.2958911,3.4896497
5.298,3.512,2.7362744,1.2973992,3.4765146,2.7449682,1.2964662,3.4864844
5.299,3.513,2.7353006,1.2980568,3.4736254,2.7439913,1.2970413,3.4833191
5.3,3.514,2.7343268,1.2987144,3.4707362,2.7430144,1.2976164,3.4801538
5.301,3.515,2.733353,1.299372,3.467847,2.7420375,1.2981915,3.4769885
5.302,3.516,2.7323792,1.3000296,3.4649578,2.7410606,1.2987666,3.4738232
5.303,3.517,2.7314054,1.3006872,3.4620686,2.7400837,1.2993417,3.4706579
5.304,3.518,2.7304316,1.3013448,3.4591794,2.7391068,1.2999168,3.4674926
5.305,3.519,2.7294578,1.3020024,3.4562902,2.7381299,1.3004919,3.4643273
5.306,3.52,2.728484,1.30266,3.453401,2.737153,1.301067,3.461162
5.307,3.521,2.7276509,1.3028921,3.4495922,2.7362173,1.3014857,3.4577349
5.308,3.522,2.7268178,1.3031242,3.4457834,2.7352816,1.3019044,3.4543078
5.309,3.523,2.7259847,1.3033563,3.4419746,2.7343459,1.3023231,3.4508807
5.31,3.524,2.7251516,1.3035884,3.4381658,2.7334102,1.3027418,3.4474536
5.311,3.525,2.7243185,1.3038205,3.434357,2.7324745,1.3031605,3.4440265
5.312,3.526,2.7234854,1.3040526,3.4305482,2.7315388,1.3035792,3.4405994
5.313,3.527,2.7226523,1.3042847,3.4267394,2.7306031,1.3039979,3.4371723
5.314,3.528,2.7218192,1.3045168,3.4229306,2.7296674,1.3044166,3.4337452
5.315,3.529,2.7209861,1.3047489,3.4191218,2.7287317,1.3048353,3.4303181
5.316,3.53,2.720153,1.304981,3.415313,2.727796,1.305254,3.426891
5.317,3.531,2.7194143,1.3051524,3.4117256,2.7269635,1.3055218,3.4233257
5.318,3.532,2.7186756,1.3053238,3.4081382,2.726131,1.3057896,3.4197604
5.319,3.533,2.7179369,1.3054952,3.4045508,2.7252985,1.3060574,3.4161951
5.32,3.534,2.7171982,1.3056666,3.4009634,2.724466,1.3063252,3.4126298
5.321,3.535,2.7164595,1.305838,3.397376,2.7236335,1.306593,3.4090645
5.322,3.536,2.7157208,1.3060094,3.3937886,2.722801,1.3068608,3.4054992
5.323,3.537,2.7149821,1.3061808,3.3902012,2.7219685,1.3071286,3.4019339
5.324,3.538,2.7142434,1.3063522,3.3866138,2.721136,1.3073964,3.3983686
5.325,3.539,2.7135047,1.3065236,3.3830264,2.7203035,1.3076642,3.3948033
5.326,3.54,2.712766,1.306695,3.379439,2.719471,1.307932,3.391238
5.327,3.541,2.7119245,1.3068342,3.3760554,2.7186775,1.3081243,3.3878158
5.328,3.542,2.711083,1.3069734,3.3726718,2.717884,1.3083166,3.3843936
5.329,3.543,2.7102415,1.3071126,3.3692882,2.7170905,1.3085089,3.3809714
5.33,3.544,2.7094,1.3072518,3.3659046,2.716297,1.3087012,3.3775492
5.331,3.545,2.7085585,1.307391,3.362521,2.7155035,1.3088935,3.374127
5.332,3.546,2.707717,1.3075302,3.3591374,2.71471,1.3090858,3.3707048
5.333,3.547,2.7068755,1.3076694,3.3557538,2.7139165,1.3092781,3.3672826
5.334,3.548,2.706034,1.3078086,3.3523702,2.713123,1.3094704,3.3638604
5.335,3.549,2.7051925,1.3079478,3.3489866,2.7123295,1.3096627,3.3604382
5.336,3.55,2.704351,1.308087,3.345603,2.711536,1.309855,3.357016
5.337,3.551,2.7034841,1.3083913,3.3424352,2.7105746,1.3101629,3.3538953
5.338,3.552,2.7026172,1.3086956,3.3392674,2.7096132,1.3104708,3.3507746
5.339,3.553,2.7017503,1.3089999,3.3360996,2.7086518,1.3107787,3.3476539
5.34,3.554,2.7008834,1.3093042,3.3329318,2.7076904,1.3110866,3.3445332
5.341,3.555,2.7000165,1.3096085,3.329764,2.706729,1.3113945,3.3414125
5.342,3.556,2.6991496,1.3099128,3.3265962,2.7057676,1.3117024,3.3382918
5.343,3.557,2.6982827,1.3102171,3.3234284,2.7048062,1.3120103,3.3351711
5.344,3.558,2.6974158,1.3105214,3.3202606,2.7038448,1.3123182,3.3320504
5.345,3.559,2.6965489,1.3108257,3.3170928,2.7028834,1.3126261,3.3289297
5.346,3.56,2.695682,1.31113,3.313925,2.701922,1.312934,3.325809
5.347,3.561,2.6944247,1.3117621,3.3111566,2.7006975,1.3134313,3.3229762
5.348,3.562,2.6931674,1.3123942,3.3083882,2.699473,1.3139286,3.3201434
5.349,3.563,2.6919101,1.3130263,3.3056198,2.6982485,1.3144259,3.3173106
5.35,3.564,2.6906528,1.3136584,3.3028514,2.697024,1.3149232,3.3144778
5.351,3.565,2.6893955,1.3142905,3.300083,2.6957995,1.3154205,3.311645
5.352,3.566,2.6881382,1.3149226,3.2973146,2.694575,1.3159178,3.3088122
5.353,3.567,2.6868809,1.3155547,3.2945462,2.6933505,1.3164151,3.3059794
5.354,3.568,2.6856236,1.3161868,3.2917778,2.692126,1.3169124,3.3031466
5.355,3.569,2.6843663,1.3168189,3.2890094,2.6909015,1.3174097,3.3003138
5.356,3.57,2.683109,1.317451,3.286241,2.689677,1.317907,3.297481
5.357,3.571,2.6819432,1.3181287,3.2835009,2.6885036,1.3185104,3.2947641
5.358,3.572,2.6807774,1.3188064,3.2807608,2.6873302,1.3191138,3.2920472
5.359,3.573,2.6796116,1.3194841,3.2780207,2.6861568,1.3197172,3.2893303
5.36,3.574,2.6784458,1.3201618,3.2752806,2.6849834,1.3203206,3.2866134
5.361,3.575,2.67728,1.3208395,3.2725405,2.68381,1.320924,3.2838965
5.362,3.576,2.6761142,1.3215172,3.2698004,2.6826366,1.3215274,3.2811796
5.363,3.577,2.6749484,1.3221949,3.2670603,2.6814632,1.3221308,3.2784627
5.364,3.578,2.6737826,1.3228726,3.2643202,2.6802898,1.3227342,3.2757458
5.365,3.579,2.6726168,1.3235503,3.2615801,2.6791164,1.3233376,3.2730289
5.366,3.58,2.671451,1.324228,3.25884,2.677943,1.323941,3.270312
5.367,3.581,2.6702327,1.3250566,3.2562162,2.6768253,1.3247063,3.2676663
5.368,3.582,2.6690144,1.3258852,3.2535924,2.6757076,1.3254716,3.2650206
5.369,3.583,2.6677961,1.3267138,3.2509686,2.6745899,1.3262369,3.2623749
5.37,3.584,2.6665778,1.3275424,3.2483448,2.6734722,1.3270022,3.2597292
5.371,3.585,2.6653595,1.328371,3.245721,2.6723545,1.3277675,3.2570835
5.372,3.586,2.6641412,1.3291996,3.2430972,2.6712368,1.3285328,3.2544378
5.373,3.587,2.6629229,1.3300282,3.2404734,2.6701191,1.3292981,3.2517921
5.374,3.588,2.6617046,1.3308568,3.2378496,2.6690014,1.3300634,3.2491464
5.375,3.589,2.6604863,1.3316854,3.2352258,2.6678837,1.3308287,3.2465007
5.376,3.59,2.659268,1.332514,3.232602,2.666766,1.331594,3.243855
5.377,3.591,2.6580263,1.3336066,3.2300054,2.6656363,1.3325775,3.2412087
5.378,3.592,2.6567846,1.3346992,3.2274088,2.6645066,1.333561,3.2385624
5.379,3.593,2.6555429,1.3357918,3.2248122,2.6633769,1.3345445,3.2359161
5.38,3.594,2.6543012,1.3368844,3.2222156,2.6622472,1.335528,3.2332698
5.381,3.595,2.6530595,1.337977,3.219619,2.6611175,1.3365115,3.2306235
5.382,3.596,2.6518178,1.3390696,3.2170224,2.6599878,1.337495,3.2279772
5.383,3.597,2.6505761,1.3401622,3.2144258,2.6588581,1.3384785,3.2253309
5.384,3.598,2.6493344,1.3412548,3.2118292,2.6577284,1.339462,3.2226846
5.385,3.599,2.6480927,1.3423474,3.2092326,2.6565987,1.3404455,3.2200383
5.386,3.6,2.646851,1.34344,3.206636,2.655469,1.341429,3.217392
5.387,3.601,2.645556,1.3445526,3.2038759,2.6541739,1.3424237,3.2146282
5.388,3.602,2.644261,1.3456652,3.2011158,2.6528788,1.3434184,3.2118644
5.389,3.603,2.642966,1.3467778,3.1983557,2.6515837,1.3444131,3.2091006
5.39,3.604,2.641671,1.3478904,3.1955956,2.6502886,1.3454078,3.2063368
5.391,3.605,2.640376,1.349003,3.1928355,2.6489935,1.3464025,3.203573
5.392,3.606,2.639081,1.3501156,3.1900754,2.6476984,1.3473972,3.2008092
5.393,3.607,2.637786,1.3512282,3.1873153,2.6464033,1.3483919,3.1980454
5.394,3.608,2.636491,1.3523408,3.1845552,2.6451082,1.3493866,3.1952816
5.395,3.609,2.635196,1.3534534,3.1817951,2.6438131,1.3503813,3.1925178
5.396,3.61,2.633901,1.354566,3.179035,2.642518,1.351376,3.189754
5.397,3.611,2.6325233,1.3553067,3.1760687,2.6410873,1.352207,3.1868431
5.398,3.612,2.6311456,1.3560474,3.1731024,2.6396566,1.353038,3.1839322
5.399,3.613,2.6297679,1.3567881,3.1701361,2.6382259,1.353869,3.1810213
5.4,3.614,2.6283902,1.3575288,3.1671698,2.6367952,1.3547,3.1781104
5.401,3.615,2.6270125,1.3582695,3.1642035,2.6353645,1.355531,3.1751995
5.402,3.616,2.6256348,1.3590102,3.1612372,2.6339338,1.356362,3.1722886
5.403,3.617,2.6242571,1.3597509,3.1582709,2.6325031,1.357193,3.1693777
5.404,3.618,2.6228794,1.3604916,3.1553046,2.6310724,1.358024,3.1664668
5.405,3.619,2.6215017,1.3612323,3.1523383,2.6296417,1.358855,3.1635559
5.406,3.62,2.620124,1.361973,3.149372,2.628211,1.359686,3.160645
5.407,3.621,2.6187746,1.36255,3.1463152,2.6267737,1.3602842,3.1575876
5.408,3.622,2.6174252,1.363127,3.1432584,2.6253364,1.3608824,3.1545302
5.409,3.623,2.6160758,1.363704,3.1402016,2.6238991,1.3614806,3.1514728
5.41,3.624,2.6147264,1.364281,3.1371448,2.6224618,1.3620788,3.1484154
5.411,3.625,2.613377,1.364858,3.134088,2.6210245,1.362677,3.145358
5.412,3.626,2.6120276,1.365435,3.1310312,2.6195872,1.3632752,3.1423006
5.413,3.627,2.6106782,1.366012,3.1279744,2.6181499,1.3638734,3.1392432
5.414,3.628,2.6093288,1.366589,3.1249176,2.6167126,1.3644716,3.1361858
5.415,3.629,2.6079794,1.367166,3.1218608,2.6152753,1.3650698,3.1331284
5.416,3.63,2.60663,1.367743,3.118804,2.613838,1.365668,3.130071
5.417,3.631,2.6051631,1.3680501,3.1155971,2.6123696,1.366137,3.1269035
5.418,3.632,2.6036962,1.3683572,3.1123902,2.6109012,1.366606,3.123736
5.419,3.633,2.6022293,1.3686643,3.1091833,2.6094328,1.367075,3.1205685
5.42,3.634,2.6007624,1.3689714,3.1059764,2.6079644,1.367544,3.117401
5.421,3.635,2.5992955,1.3692785,3.1027695,2.606496,1.368013,3.1142335
5.422,3.636,2.5978286,1.3695856,3.0995626,2.6050276,1.368482,3.111066
5.423,3.637,2.5963617,1.3698927,3.0963557,2.6035592,1.368951,3.1078985
5.424,3.638,2.5948948,1.3701998,3.0931488,2.6020908,1.36942,3.104731
5.425,3.639,2.5934279,1.3705069,3.0899419,2.6006224,1.369889,3.1015635
5.426,3.64,2.591961,1.370814,3.086735,2.599154,1.370358,3.098396
5.427,3.641,2.5904851,1.371039,3.0836007,2.5976795,1.3707273,3.0953068
5.428,3.642,2.5890092,1.371264,3.0804664,2.596205,1.3710966,3.0922176
5.429,3.643,2.5875333,1.371489,3.0773321,2.5947305,1.3714659,3.0891284
5.43,3.644,2.5860574,1.371714,3.0741978,2.593256,1.3718352,3.0860392
5.431,3.645,2.5845815,1.371939,3.0710635,2.5917815,1.3722045,3.08295
5.432,3.646,2.5831056,1.372164,3.0679292,2.590307,1.3725738,3.0798608
5.433,3.647,2.5816297,1.372389,3.0647949,2.5888325,1.3729431,3.0767716
5.434,3.648,2.5801538,1.372614,3.0616606,2.587358,1.3733124,3.0736824
5.435,3.649,2.5786779,1.372839,3.0585263,2.5858835,1.3736817,3.0705932
5.436,3.65,2.577202,1.373064,3.055392,2.584409,1.374051,3.067504
5.437,3.651,2.575704,1.3734337,3.0525106,2.5830236,1.3744938,3.0645332
5.438,3.652,2.574206,1.3738034,3.0496292,2.5816382,1.3749366,3.0615624
5.439,3.653,2.572708,1.3741731,3.0467478,2.5802528,1.3753794,3.0585916
5.44,3.654,2.57121,1.3745428,3.0438664,2.5788674,1.3758222,3.0556208
5.441,3.655,2.569712,1.3749125,3.040985,2.577482,1.376265,3.05265
5.442,3.656,2.568214,1.3752822,3.0381036,2.5760966,1.3767078,3.0496792
5.443,3.657,2.566716,1.3756519,3.0352222,2.5747112,1.3771506,3.0467084
5.444,3.658,2.565218,1.3760216,3.0323408,2.5733258,1.3775934,3.0437376
5.445,3.659,2.56372,1.3763913,3.0294594,2.5719404,1.3780362,3.0407668
5.446,3.66,2.562222,1.376761,3.026578,2.570555,1.378479,3.037796
5.447,3.661,2.5608129,1.3774929,3.0238889,2.569243,1.3790791,3.0350568
5.448,3.662,2.5594038,1.3782248,3.0211998,2.567931,1.3796792,3.0323176
5.449,3.663,2.5579947,1.3789567,3.0185107,2.566619,1.3802793,3.0295784
